id_code,experiment,plate,well,sirna,cell_type,site,image_dir,image_pattern,image_root
HEPG2-03_4_I13,HEPG2-03,4,I13,sirna_470,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I14,HEPG2-03,4,I14,sirna_768,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I15,HEPG2-03,4,I15,sirna_116,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I16,HEPG2-03,4,I16,sirna_531,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I17,HEPG2-03,4,I17,sirna_687,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I18,HEPG2-03,4,I18,sirna_956,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I19,HEPG2-03,4,I19,sirna_926,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I20,HEPG2-03,4,I20,sirna_121,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I21,HEPG2-03,4,I21,sirna_1093,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I22,HEPG2-03,4,I22,sirna_1110,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_I23,HEPG2-03,4,I23,sirna_370,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J02,HEPG2-03,4,J02,sirna_583,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J04,HEPG2-03,4,J04,sirna_598,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J05,HEPG2-03,4,J05,sirna_27,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J06,HEPG2-03,4,J06,sirna_879,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J08,HEPG2-03,4,J08,sirna_755,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J09,HEPG2-03,4,J09,sirna_132,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J10,HEPG2-03,4,J10,sirna_1002,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J12,HEPG2-03,4,J12,sirna_283,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J13,HEPG2-03,4,J13,sirna_442,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J14,HEPG2-03,4,J14,sirna_546,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J16,HEPG2-03,4,J16,sirna_1099,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J17,HEPG2-03,4,J17,sirna_433,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J18,HEPG2-03,4,J18,sirna_984,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J20,HEPG2-03,4,J20,sirna_137,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J21,HEPG2-03,4,J21,sirna_168,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_J23,HEPG2-03,4,J23,sirna_1103,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K02,HEPG2-03,4,K02,sirna_363,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K03,HEPG2-03,4,K03,sirna_133,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K04,HEPG2-03,4,K04,sirna_704,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K05,HEPG2-03,4,K05,sirna_637,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K06,HEPG2-03,4,K06,sirna_911,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K07,HEPG2-03,4,K07,sirna_629,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K08,HEPG2-03,4,K08,sirna_366,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K09,HEPG2-03,4,K09,sirna_614,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K10,HEPG2-03,4,K10,sirna_194,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K11,HEPG2-03,4,K11,sirna_945,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K12,HEPG2-03,4,K12,sirna_706,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K13,HEPG2-03,4,K13,sirna_896,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K14,HEPG2-03,4,K14,sirna_424,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K15,HEPG2-03,4,K15,sirna_125,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K16,HEPG2-03,4,K16,sirna_713,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K17,HEPG2-03,4,K17,sirna_244,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K18,HEPG2-03,4,K18,sirna_386,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K19,HEPG2-03,4,K19,sirna_460,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K20,HEPG2-03,4,K20,sirna_12,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K21,HEPG2-03,4,K21,sirna_329,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K22,HEPG2-03,4,K22,sirna_353,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_K23,HEPG2-03,4,K23,sirna_798,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L02,HEPG2-03,4,L02,sirna_431,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L03,HEPG2-03,4,L03,sirna_228,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L04,HEPG2-03,4,L04,sirna_566,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L05,HEPG2-03,4,L05,sirna_897,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L06,HEPG2-03,4,L06,sirna_1023,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L07,HEPG2-03,4,L07,sirna_1071,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L08,HEPG2-03,4,L08,sirna_591,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L09,HEPG2-03,4,L09,sirna_417,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L10,HEPG2-03,4,L10,sirna_1113,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L11,HEPG2-03,4,L11,sirna_604,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L12,HEPG2-03,4,L12,sirna_590,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L13,HEPG2-03,4,L13,sirna_938,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L14,HEPG2-03,4,L14,sirna_1040,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L15,HEPG2-03,4,L15,sirna_489,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L16,HEPG2-03,4,L16,sirna_1120,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L17,HEPG2-03,4,L17,sirna_525,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L18,HEPG2-03,4,L18,sirna_675,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L19,HEPG2-03,4,L19,sirna_692,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L20,HEPG2-03,4,L20,sirna_807,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L21,HEPG2-03,4,L21,sirna_549,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L22,HEPG2-03,4,L22,sirna_761,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_L23,HEPG2-03,4,L23,sirna_211,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M02,HEPG2-03,4,M02,sirna_568,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M04,HEPG2-03,4,M04,sirna_388,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M05,HEPG2-03,4,M05,sirna_266,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M06,HEPG2-03,4,M06,sirna_1128,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M08,HEPG2-03,4,M08,sirna_532,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M09,HEPG2-03,4,M09,sirna_451,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M10,HEPG2-03,4,M10,sirna_940,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M12,HEPG2-03,4,M12,sirna_172,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M13,HEPG2-03,4,M13,sirna_1108,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M14,HEPG2-03,4,M14,sirna_632,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M16,HEPG2-03,4,M16,sirna_221,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M17,HEPG2-03,4,M17,sirna_564,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M18,HEPG2-03,4,M18,sirna_260,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M20,HEPG2-03,4,M20,sirna_963,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M21,HEPG2-03,4,M21,sirna_791,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_M23,HEPG2-03,4,M23,sirna_333,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N02,HEPG2-03,4,N02,sirna_738,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N03,HEPG2-03,4,N03,sirna_658,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N04,HEPG2-03,4,N04,sirna_743,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N05,HEPG2-03,4,N05,sirna_1000,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N06,HEPG2-03,4,N06,sirna_330,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N07,HEPG2-03,4,N07,sirna_1007,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N08,HEPG2-03,4,N08,sirna_299,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N09,HEPG2-03,4,N09,sirna_826,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N10,HEPG2-03,4,N10,sirna_114,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N11,HEPG2-03,4,N11,sirna_162,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N12,HEPG2-03,4,N12,sirna_686,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N13,HEPG2-03,4,N13,sirna_29,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N14,HEPG2-03,4,N14,sirna_477,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N15,HEPG2-03,4,N15,sirna_176,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N16,HEPG2-03,4,N16,sirna_901,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N17,HEPG2-03,4,N17,sirna_710,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N18,HEPG2-03,4,N18,sirna_150,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N19,HEPG2-03,4,N19,sirna_1072,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N20,HEPG2-03,4,N20,sirna_982,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N21,HEPG2-03,4,N21,sirna_143,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N22,HEPG2-03,4,N22,sirna_98,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_N23,HEPG2-03,4,N23,sirna_277,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O02,HEPG2-03,4,O02,sirna_949,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O03,HEPG2-03,4,O03,sirna_396,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O04,HEPG2-03,4,O04,sirna_420,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O05,HEPG2-03,4,O05,sirna_541,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O06,HEPG2-03,4,O06,sirna_1091,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O07,HEPG2-03,4,O07,sirna_373,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O08,HEPG2-03,4,O08,sirna_533,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O09,HEPG2-03,4,O09,sirna_582,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O10,HEPG2-03,4,O10,sirna_592,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O11,HEPG2-03,4,O11,sirna_212,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O12,HEPG2-03,4,O12,sirna_152,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O13,HEPG2-03,4,O13,sirna_719,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O14,HEPG2-03,4,O14,sirna_1026,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O15,HEPG2-03,4,O15,sirna_975,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O16,HEPG2-03,4,O16,sirna_1001,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O17,HEPG2-03,4,O17,sirna_294,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O18,HEPG2-03,4,O18,sirna_957,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O19,HEPG2-03,4,O19,sirna_507,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O20,HEPG2-03,4,O20,sirna_258,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O21,HEPG2-03,4,O21,sirna_633,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O22,HEPG2-03,4,O22,sirna_1018,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HEPG2-03_4_O23,HEPG2-03,4,O23,sirna_869,HEPG2,1,images/HEPG2-03/Plate4,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B03,HUVEC-01,1,B03,sirna_403,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B04,HUVEC-01,1,B04,sirna_348,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B05,HUVEC-01,1,B05,sirna_678,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B06,HUVEC-01,1,B06,sirna_39,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B07,HUVEC-01,1,B07,sirna_355,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B08,HUVEC-01,1,B08,sirna_134,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B09,HUVEC-01,1,B09,sirna_1047,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B10,HUVEC-01,1,B10,sirna_602,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B11,HUVEC-01,1,B11,sirna_670,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B12,HUVEC-01,1,B12,sirna_606,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B13,HUVEC-01,1,B13,sirna_419,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B14,HUVEC-01,1,B14,sirna_1085,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B15,HUVEC-01,1,B15,sirna_777,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B16,HUVEC-01,1,B16,sirna_1116,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B17,HUVEC-01,1,B17,sirna_800,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B18,HUVEC-01,1,B18,sirna_189,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B19,HUVEC-01,1,B19,sirna_402,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B20,HUVEC-01,1,B20,sirna_615,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B21,HUVEC-01,1,B21,sirna_215,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B22,HUVEC-01,1,B22,sirna_959,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_B23,HUVEC-01,1,B23,sirna_631,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_C02,HUVEC-01,1,C02,sirna_232,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_C04,HUVEC-01,1,C04,sirna_983,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_C05,HUVEC-01,1,C05,sirna_928,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_C06,HUVEC-01,1,C06,sirna_311,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_C08,HUVEC-01,1,C08,sirna_574,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
HUVEC-01_1_C09,HUVEC-01,1,C09,sirna_213,HUVEC,1,images/HUVEC-01/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
